invoice_no,customer_id,invoice_date,country,total_amount
577482,16762,2011-11-20 11:43:00,United Kingdom,613.78
577483,14502,2011-11-20 11:50:00,United Kingdom,351.12999999999994
577484,13536,2011-11-20 11:52:00,United Kingdom,492.94000000000005
577485,16360,2011-11-20 11:56:00,United Kingdom,735.8400000000001
577487,15061,2011-11-20 12:00:00,United Kingdom,333.36
577488,13090,2011-11-20 12:00:00,United Kingdom,575.76
577490,16464,2011-11-20 12:11:00,United Kingdom,316.43
577491,14595,2011-11-20 12:12:00,United Kingdom,125.99000000000001
577492,16900,2011-11-20 12:13:00,United Kingdom,125.48000000000002
577493,17323,2011-11-20 12:13:00,United Kingdom,220.05
577494,16506,2011-11-20 12:17:00,United Kingdom,35.1
577495,14704,2011-11-20 12:20:00,United Kingdom,237.4
577496,16784,2011-11-20 12:20:00,United Kingdom,107.6
577497,17555,2011-11-20 12:22:00,United Kingdom,287.81
577498,15906,2011-11-20 12:22:00,United Kingdom,155.38
577499,15906,2011-11-20 12:24:00,United Kingdom,24.11
577500,14052,2011-11-20 12:30:00,United Kingdom,225.36
577501,14075,2011-11-20 12:32:00,United Kingdom,317.55999999999995
577502,12598,2011-11-20 12:34:00,France,576.29
577503,18110,2011-11-20 12:34:00,United Kingdom,236.3
577504,14159,2011-11-20 12:36:00,United Kingdom,847.8199999999999
577505,13118,2011-11-20 12:37:00,United Kingdom,378.31
577506,13212,2011-11-20 12:40:00,United Kingdom,496.60999999999996
577507,14710,2011-11-20 12:42:00,United Kingdom,232.08999999999997
577508,18127,2011-11-20 12:45:00,United Kingdom,185.33999999999997
577510,13118,2011-11-20 12:46:00,United Kingdom,19.799999999999997
577511,17561,2011-11-20 12:53:00,United Kingdom,167.61999999999998
577512,12523,2011-11-20 12:55:00,France,262.42
577514,16212,2011-11-20 13:00:00,United Kingdom,192.19
577515,13427,2011-11-20 13:02:00,United Kingdom,117.73999999999998
577516,16533,2011-11-20 13:08:00,United Kingdom,107.7
577517,16710,2011-11-20 13:16:00,United Kingdom,360.05
577518,14359,2011-11-20 13:17:00,United Kingdom,126.7
577519,15044,2011-11-20 13:20:00,United Kingdom,866.9699999999999
577520,14553,2011-11-20 13:20:00,United Kingdom,141.48000000000002
577521,16411,2011-11-20 13:23:00,United Kingdom,83.15
577522,15988,2011-11-20 13:23:00,United Kingdom,158.03
577523,12597,2011-11-20 13:33:00,Spain,205.95999999999998
577524,16905,2011-11-20 13:33:00,United Kingdom,546.6400000000001
577525,16905,2011-11-20 13:37:00,United Kingdom,161.35000000000002
577526,16513,2011-11-20 13:39:00,United Kingdom,554.3400000000001
577527,17523,2011-11-20 13:40:00,United Kingdom,188.73
577528,15745,2011-11-20 13:45:00,United Kingdom,177.31
577529,17523,2011-11-20 13:47:00,United Kingdom,60.48
577530,14950,2011-11-20 13:48:00,United Kingdom,371.2
577532,16666,2011-11-20 14:01:00,United Kingdom,118.97999999999999
577533,16877,2011-11-20 14:04:00,United Kingdom,135.11
577534,18127,2011-11-20 14:05:00,United Kingdom,23.79
577535,14071,2011-11-20 14:07:00,United Kingdom,341.23999999999995
577536,15850,2011-11-20 14:14:00,United Kingdom,119.97
577537,14860,2011-11-20 14:17:00,United Kingdom,170.32
577538,18040,2011-11-20 14:20:00,United Kingdom,118.2
577539,14547,2011-11-20 14:24:00,United Kingdom,507.67999999999995
577540,14984,2011-11-20 14:28:00,United Kingdom,103.09
577541,16899,2011-11-20 14:31:00,United Kingdom,381.7
577542,13565,2011-11-20 14:33:00,United Kingdom,130.04000000000002
577543,17636,2011-11-20 14:40:00,United Kingdom,285.55999999999995
577544,17758,2011-11-20 14:43:00,United Kingdom,673.21
577545,16931,2011-11-20 14:43:00,United Kingdom,299.09
577546,17758,2011-11-20 14:45:00,United Kingdom,10.5
577548,16710,2011-11-20 14:50:00,United Kingdom,29.4
577549,17841,2011-11-20 15:00:00,United Kingdom,444.47
577550,17738,2011-11-20 15:05:00,United Kingdom,307.55999999999995
577551,12395,2011-11-20 15:21:00,Belgium,265.83
577552,14282,2011-11-20 15:27:00,United Kingdom,150.3
577553,17425,2011-11-20 15:30:00,United Kingdom,70.2
577554,15533,2011-11-20 15:35:00,United Kingdom,252.82999999999998
577555,13200,2011-11-20 15:35:00,United Kingdom,100.2
577556,13832,2011-11-20 15:36:00,United Kingdom,52.199999999999996
577557,15426,2011-11-20 15:36:00,United Kingdom,446.16
577572,17384,2011-11-20 15:48:00,United Kingdom,108.75
577579,14415,2011-11-20 15:52:00,United Kingdom,111.18
577594,13142,2011-11-20 16:07:00,United Kingdom,307.0899999999999
577595,16399,2011-11-20 16:12:00,United Kingdom,230.16
577596,18080,2011-11-21 08:02:00,United Kingdom,390.0
577597,16366,2011-11-21 08:19:00,United Kingdom,327.3
577598,13430,2011-11-21 08:19:00,United Kingdom,343.14
577599,15738,2011-11-21 08:26:00,United Kingdom,316.9
577600,14447,2011-11-21 08:28:00,United Kingdom,290.76
577601,17675,2011-11-21 08:31:00,United Kingdom,978.58
577602,16139,2011-11-21 08:37:00,United Kingdom,329.03999999999996
577603,15500,2011-11-21 08:40:00,United Kingdom,147.03999999999996
577604,14300,2011-11-21 08:57:00,United Kingdom,43.2
577605,13199,2011-11-21 09:02:00,United Kingdom,400.08000000000004
577606,12462,2011-11-21 09:11:00,Spain,427.48
577607,14911,2011-11-21 09:21:00,EIRE,95.4
577609,12349,2011-11-21 09:51:00,Italy,1757.5500000000002
577610,15373,2011-11-21 09:55:00,United Kingdom,362.48
577613,14911,2011-11-21 10:02:00,EIRE,805.2
577615,12658,2011-11-21 10:22:00,Germany,686.05
577616,13823,2011-11-21 10:22:00,United Kingdom,307.24
577617,14883,2011-11-21 10:23:00,United Kingdom,95.52000000000001
577618,12795,2011-11-21 10:27:00,Portugal,430.48
577633,14194,2011-11-21 10:35:00,United Kingdom,1120.1100000000001
577646,13189,2011-11-21 10:39:00,United Kingdom,133.68
577669,15567,2011-11-21 10:48:00,United Kingdom,186.01000000000002
577680,17227,2011-11-21 10:51:00,United Kingdom,219.01000000000002
577687,12583,2011-11-21 11:16:00,France,397.72
577689,17664,2011-11-21 11:29:00,United Kingdom,278.45
577690,12856,2011-11-21 11:34:00,United Kingdom,349.39000000000004
577691,14587,2011-11-21 11:34:00,United Kingdom,127.60999999999999
577694,14702,2011-11-21 11:50:00,United Kingdom,129.4
577695,15645,2011-11-21 11:55:00,United Kingdom,612.01
577696,16406,2011-11-21 11:57:00,United Kingdom,163.07
577697,15804,2011-11-21 12:02:00,United Kingdom,135.06
577698,14963,2011-11-21 12:05:00,United Kingdom,320.89
577699,13971,2011-11-21 12:06:00,United Kingdom,400.7
577700,14449,2011-11-21 12:06:00,United Kingdom,192.39999999999998
577701,13673,2011-11-21 12:11:00,United Kingdom,183.32000000000002
577711,15527,2011-11-21 12:17:00,United Kingdom,180.33999999999997
577716,15857,2011-11-21 12:18:00,United Kingdom,296.99999999999994
577718,16013,2011-11-21 12:19:00,United Kingdom,523.2
577719,16013,2011-11-21 12:20:00,United Kingdom,1100.22
577720,16013,2011-11-21 12:21:00,United Kingdom,1809.7000000000003
577721,13167,2011-11-21 12:24:00,United Kingdom,131.66
577723,16713,2011-11-21 12:36:00,United Kingdom,505.59999999999997
577724,12984,2011-11-21 12:37:00,United Kingdom,97.5
577725,14607,2011-11-21 12:38:00,United Kingdom,45.300000000000004
577726,15676,2011-11-21 12:40:00,United Kingdom,167.92000000000002
577727,15671,2011-11-21 12:43:00,United Kingdom,362.76000000000005
577728,17811,2011-11-21 12:52:00,United Kingdom,375.27000000000004
577729,15179,2011-11-21 12:53:00,United Kingdom,563.28
577730,17253,2011-11-21 12:59:00,United Kingdom,178.26
577732,15093,2011-11-21 13:09:00,United Kingdom,569.92
577733,15163,2011-11-21 13:10:00,United Kingdom,149.47000000000003
577734,17502,2011-11-21 13:14:00,United Kingdom,132.00000000000003
577735,14482,2011-11-21 13:14:00,United Kingdom,388.8
577736,14606,2011-11-21 13:20:00,United Kingdom,110.91999999999999
577738,13739,2011-11-21 13:35:00,United Kingdom,216.9
577739,14551,2011-11-21 13:36:00,United Kingdom,60.8
577740,17625,2011-11-21 13:36:00,United Kingdom,427.8
577741,12921,2011-11-21 13:40:00,United Kingdom,467.1099999999999
577742,13755,2011-11-21 13:41:00,United Kingdom,456.12
577743,17006,2011-11-21 13:44:00,United Kingdom,145.11
577744,18229,2011-11-21 13:58:00,United Kingdom,368.59999999999997
577745,18139,2011-11-21 14:06:00,United Kingdom,461.4
577746,15274,2011-11-21 14:17:00,United Kingdom,383.98999999999995
577747,17450,2011-11-21 14:21:00,United Kingdom,5490.240000000001
577748,15159,2011-11-21 14:24:00,United Kingdom,1437.5
577749,16242,2011-11-21 14:26:00,United Kingdom,534.2
577751,12904,2011-11-21 14:34:00,United Kingdom,264.89
577754,18139,2011-11-21 14:47:00,United Kingdom,2675.28
577755,17010,2011-11-21 14:49:00,United Kingdom,195.36
577756,15115,2011-11-21 14:59:00,United Kingdom,340.11
577757,13755,2011-11-21 15:10:00,United Kingdom,43.62
577769,16379,2011-11-21 15:27:00,United Kingdom,453.08
577770,13282,2011-11-21 15:33:00,United Kingdom,359.04
577771,16168,2011-11-21 15:42:00,United Kingdom,41.6
577772,18139,2011-11-21 15:53:00,United Kingdom,689.52
577773,16712,2011-11-21 15:57:00,United Kingdom,510.40000000000003
577774,16712,2011-11-21 15:57:00,United Kingdom,385.57
577776,12504,2011-11-21 16:02:00,Germany,32.65
577778,16549,2011-11-21 16:10:00,United Kingdom,153.38
577782,16549,2011-11-21 16:17:00,United Kingdom,271.59000000000003
577783,18139,2011-11-21 16:20:00,United Kingdom,2786.4000000000005
577784,13862,2011-11-21 16:24:00,United Kingdom,119.66
577785,16369,2011-11-21 16:25:00,United Kingdom,701.97
577790,14198,2011-11-21 16:35:00,United Kingdom,172.6
577791,17100,2011-11-21 16:36:00,United Kingdom,939.8900000000001
577792,17100,2011-11-21 16:36:00,United Kingdom,31.85
577793,13468,2011-11-21 16:40:00,United Kingdom,135.43
577794,14030,2011-11-21 16:48:00,United Kingdom,543.2800000000001
577795,13246,2011-11-21 16:50:00,United Kingdom,126.31000000000003
577796,15105,2011-11-21 16:53:00,United Kingdom,233.90000000000003
577797,15105,2011-11-21 16:54:00,United Kingdom,15.0
577798,17757,2011-11-21 16:54:00,United Kingdom,298.34
577800,15484,2011-11-21 17:00:00,United Kingdom,889.3800000000001
577801,17629,2011-11-21 17:04:00,United Kingdom,82.5
577802,15132,2011-11-21 17:10:00,United Kingdom,29.5
577804,17432,2011-11-21 17:33:00,United Kingdom,189.87000000000003
577805,13881,2011-11-22 08:19:00,United Kingdom,1459.76
577806,12963,2011-11-22 08:20:00,United Kingdom,82.0
577807,15699,2011-11-22 08:26:00,United Kingdom,309.6499999999999
577808,13403,2011-11-22 08:28:00,United Kingdom,75.0
577809,12584,2011-11-22 08:34:00,Italy,414.24999999999994
577810,17949,2011-11-22 08:44:00,United Kingdom,720.0
577811,16311,2011-11-22 08:54:00,United Kingdom,214.71
577812,16956,2011-11-22 08:56:00,United Kingdom,308.74
577813,14297,2011-11-22 09:06:00,United Kingdom,580.38
577814,15106,2011-11-22 09:16:00,United Kingdom,120.06
577816,18139,2011-11-22 09:17:00,United Kingdom,1090.9199999999998
577818,13456,2011-11-22 09:18:00,United Kingdom,256.45
577820,13408,2011-11-22 09:24:00,United Kingdom,604.0
577822,14607,2011-11-22 09:34:00,United Kingdom,2000.0
577823,16107,2011-11-22 09:40:00,United Kingdom,392.40000000000003
577824,15845,2011-11-22 09:42:00,United Kingdom,301.2900000000001
577825,17453,2011-11-22 09:42:00,United Kingdom,144.72
577826,17600,2011-11-22 09:43:00,United Kingdom,161.67000000000002
577827,16782,2011-11-22 09:53:00,United Kingdom,276.85
577830,15187,2011-11-22 10:12:00,United Kingdom,174.6
577831,16748,2011-11-22 10:17:00,United Kingdom,266.7
577833,17315,2011-11-22 10:20:00,United Kingdom,145.65
577834,17528,2011-11-22 10:21:00,United Kingdom,542.9900000000001
577835,16607,2011-11-22 10:24:00,United Kingdom,284.02000000000004
577837,14834,2011-11-22 10:30:00,United Kingdom,213.72
577838,16352,2011-11-22 10:32:00,United Kingdom,289.52000000000004
577840,17324,2011-11-22 10:34:00,United Kingdom,40.64
577841,14262,2011-11-22 10:35:00,United Kingdom,205.62
577842,16353,2011-11-22 10:39:00,United Kingdom,787.55
577843,16353,2011-11-22 10:39:00,United Kingdom,237.60000000000002
577845,18139,2011-11-22 10:44:00,United Kingdom,734.8199999999999
577848,13247,2011-11-22 10:59:00,United Kingdom,44.550000000000004
577850,14911,2011-11-22 11:04:00,EIRE,1136.9600000000003
577851,13267,2011-11-22 11:04:00,United Kingdom,348.38000000000005
577852,16532,2011-11-22 11:08:00,United Kingdom,2232.0
577853,13681,2011-11-22 11:13:00,United Kingdom,117.08000000000001
577854,16128,2011-11-22 11:14:00,United Kingdom,189.64000000000001
577855,15877,2011-11-22 11:18:00,United Kingdom,242.26000000000002
577856,12490,2011-11-22 11:19:00,France,357.88
577857,13499,2011-11-22 11:21:00,United Kingdom,221.64
577858,16365,2011-11-22 11:24:00,United Kingdom,396.65
577859,14534,2011-11-22 11:24:00,United Kingdom,238.41000000000005
577860,16655,2011-11-22 11:25:00,United Kingdom,269.64
577861,13924,2011-11-22 11:28:00,United Kingdom,351.64
577869,13268,2011-11-22 11:34:00,United Kingdom,302.22
577880,14515,2011-11-22 11:37:00,United Kingdom,206.27999999999997
577893,17073,2011-11-22 11:47:00,United Kingdom,279.36999999999995
577897,14424,2011-11-22 11:48:00,United Kingdom,322.08
577905,15497,2011-11-22 11:51:00,United Kingdom,291.6
577906,13268,2011-11-22 11:51:00,United Kingdom,22.04
577919,17075,2011-11-22 11:58:00,United Kingdom,138.05
577938,15525,2011-11-22 12:07:00,United Kingdom,197.29999999999998
577950,14129,2011-11-22 12:09:00,United Kingdom,245.05
577951,17238,2011-11-22 12:09:00,United Kingdom,247.68
577973,13798,2011-11-22 12:13:00,United Kingdom,394.14
577980,16330,2011-11-22 12:24:00,United Kingdom,202.95
577985,15116,2011-11-22 12:25:00,United Kingdom,150.0
578004,17155,2011-11-22 12:38:00,United Kingdom,108.4
578005,16985,2011-11-22 12:39:00,United Kingdom,522.98
578006,13363,2011-11-22 12:40:00,United Kingdom,388.68
578008,14657,2011-11-22 12:47:00,United Kingdom,209.27999999999997
578009,14467,2011-11-22 12:48:00,United Kingdom,114.13999999999999
578010,15971,2011-11-22 12:50:00,United Kingdom,204.0
578011,15150,2011-11-22 12:52:00,United Kingdom,292.59000000000003
578012,14768,2011-11-22 12:54:00,United Kingdom,59.400000000000006
578013,17360,2011-11-22 12:55:00,United Kingdom,111.91
578014,13199,2011-11-22 12:58:00,United Kingdom,149.4
578015,12971,2011-11-22 12:58:00,United Kingdom,291.35999999999996
578016,14506,2011-11-22 13:02:00,United Kingdom,496.91999999999996
578017,13569,2011-11-22 13:07:00,United Kingdom,255.43000000000004
578018,15311,2011-11-22 13:08:00,United Kingdom,714.0899999999999
578019,17360,2011-11-22 13:11:00,United Kingdom,142.93
578020,16979,2011-11-22 13:20:00,United Kingdom,418.0300000000001
578021,12748,2011-11-22 13:22:00,United Kingdom,30.349999999999998
578022,17371,2011-11-22 13:25:00,United Kingdom,270.45
578023,17502,2011-11-22 13:25:00,United Kingdom,30.0
578024,12705,2011-11-22 13:27:00,Germany,639.1999999999999
578025,16722,2011-11-22 13:28:00,United Kingdom,309.36
578026,17659,2011-11-22 13:29:00,United Kingdom,599.78
578027,15977,2011-11-22 13:29:00,United Kingdom,699.1
578028,17371,2011-11-22 13:30:00,United Kingdom,55.81000000000001
578029,16985,2011-11-22 13:33:00,United Kingdom,860.6999999999999
578030,15498,2011-11-22 13:40:00,United Kingdom,662.66
578031,15796,2011-11-22 13:41:00,United Kingdom,376.2
578032,16633,2011-11-22 13:41:00,United Kingdom,647.9399999999999
578033,12656,2011-11-22 13:42:00,France,585.75
578034,14646,2011-11-22 13:47:00,Netherlands,588.24
578035,16422,2011-11-22 14:00:00,United Kingdom,284.04
578036,16474,2011-11-22 14:04:00,United Kingdom,351.9
578038,14251,2011-11-22 14:10:00,United Kingdom,346.14000000000004
578040,13322,2011-11-22 14:21:00,United Kingdom,199.48
578041,17338,2011-11-22 14:23:00,United Kingdom,1436.9099999999999
578042,17500,2011-11-22 14:25:00,United Kingdom,510.0
578043,12474,2011-11-22 14:39:00,Germany,416.17
578044,13488,2011-11-22 14:41:00,United Kingdom,722.14
578045,17297,2011-11-22 14:43:00,United Kingdom,131.78
578053,14422,2011-11-22 14:59:00,United Kingdom,330.55
578054,14911,2011-11-22 14:59:00,EIRE,616.0
578055,13986,2011-11-22 15:00:00,United Kingdom,320.46000000000004
578056,16164,2011-11-22 15:04:00,United Kingdom,334.90000000000003
578057,12920,2011-11-22 15:05:00,United Kingdom,164.23000000000002
578058,18249,2011-11-22 15:07:00,United Kingdom,95.34
578059,13940,2011-11-22 15:15:00,United Kingdom,222.84000000000003
578060,17857,2011-11-22 15:22:00,United Kingdom,976.0
578063,16929,2011-11-22 15:36:00,United Kingdom,235.95999999999998
578064,13238,2011-11-22 15:37:00,United Kingdom,104.0
578068,14505,2011-11-22 15:45:00,United Kingdom,695.19
578069,14329,2011-11-22 15:49:00,United Kingdom,351.95000000000005
578070,14329,2011-11-22 15:50:00,United Kingdom,16.5
578071,13599,2011-11-22 15:52:00,United Kingdom,272.36
578072,17759,2011-11-22 16:02:00,United Kingdom,667.84
578074,17590,2011-11-22 16:06:00,United Kingdom,808.9100000000001
578075,15039,2011-11-22 16:11:00,United Kingdom,118.78999999999999
578078,12586,2011-11-22 16:24:00,Italy,196.94000000000003
578079,13985,2011-11-22 16:26:00,United Kingdom,466.18
578080,15634,2011-11-22 16:28:00,United Kingdom,243.55
578081,14051,2011-11-22 16:31:00,United Kingdom,958.2
578082,12775,2011-11-22 16:33:00,Netherlands,221.36
578084,12465,2011-11-22 16:34:00,Belgium,301.25
578085,13319,2011-11-22 16:39:00,United Kingdom,294.88000000000005
578086,17519,2011-11-22 16:43:00,United Kingdom,356.02
578087,15965,2011-11-22 16:44:00,United Kingdom,150.54999999999998
578088,16376,2011-11-22 16:47:00,United Kingdom,874.2500000000001
578089,12483,2011-11-22 17:02:00,Sweden,406.72
578091,14554,2011-11-22 17:15:00,United Kingdom,82.91
578092,16811,2011-11-22 17:19:00,United Kingdom,314.77
578093,14911,2011-11-22 17:21:00,EIRE,302.24
578094,16261,2011-11-22 17:23:00,United Kingdom,184.40000000000003
578096,12936,2011-11-22 17:26:00,United Kingdom,83.96000000000001
578098,12936,2011-11-22 17:32:00,United Kingdom,79.47999999999999
578099,12452,2011-11-23 08:05:00,Switzerland,350.57
578100,15814,2011-11-23 08:17:00,United Kingdom,368.14000000000004
578101,13089,2011-11-23 08:39:00,United Kingdom,105.0
578102,13089,2011-11-23 08:39:00,United Kingdom,409.0
578103,17554,2011-11-23 08:42:00,United Kingdom,254.12
578104,13969,2011-11-23 08:43:00,United Kingdom,308.46
578105,14911,2011-11-23 08:47:00,EIRE,177.32999999999998
578106,16133,2011-11-23 09:02:00,United Kingdom,312.5
578107,15949,2011-11-23 09:09:00,United Kingdom,127.68
578108,14912,2011-11-23 09:20:00,Italy,385.06
578109,14020,2011-11-23 09:22:00,United Kingdom,311.66
578111,14790,2011-11-23 09:28:00,United Kingdom,164.27999999999997
578112,16670,2011-11-23 09:34:00,United Kingdom,30.0
578113,14560,2011-11-23 09:35:00,United Kingdom,92.4
578114,16185,2011-11-23 09:41:00,United Kingdom,194.41
578115,16600,2011-11-23 09:44:00,United Kingdom,115.9
578116,13078,2011-11-23 09:51:00,United Kingdom,314.81000000000006
578117,14334,2011-11-23 10:01:00,United Kingdom,223.49999999999997
578118,12955,2011-11-23 10:08:00,United Kingdom,842.02
578119,17769,2011-11-23 10:09:00,United Kingdom,72.0
578120,14493,2011-11-23 10:21:00,United Kingdom,381.19999999999993
578121,14547,2011-11-23 10:23:00,United Kingdom,400.40000000000003
578123,12452,2011-11-23 10:28:00,Switzerland,80.0
578125,17511,2011-11-23 10:31:00,United Kingdom,3956.6799999999994
578126,16900,2011-11-23 10:32:00,United Kingdom,8.95
578127,13408,2011-11-23 10:36:00,United Kingdom,472.6
578128,12919,2011-11-23 10:38:00,United Kingdom,269.52
578129,13502,2011-11-23 10:39:00,United Kingdom,102.84
578130,15611,2011-11-23 10:44:00,United Kingdom,104.2
578133,14205,2011-11-23 10:55:00,United Kingdom,243.8
578140,14646,2011-11-23 10:58:00,Netherlands,7952.679999999999
578141,14646,2011-11-23 11:04:00,Netherlands,290.0
578143,14646,2011-11-23 11:06:00,Netherlands,1835.96
578146,13742,2011-11-23 11:07:00,United Kingdom,339.4
578147,12748,2011-11-23 11:09:00,United Kingdom,193.50999999999996
578150,16020,2011-11-23 11:18:00,United Kingdom,16.5
578151,16020,2011-11-23 11:18:00,United Kingdom,315.71000000000004
578152,16954,2011-11-23 11:21:00,United Kingdom,131.39999999999998
578153,12748,2011-11-23 11:22:00,United Kingdom,193.29000000000002
578154,15117,2011-11-23 11:30:00,United Kingdom,1.65
578155,12748,2011-11-23 11:32:00,United Kingdom,176.94
578171,17685,2011-11-23 11:36:00,United Kingdom,392.4
578174,13576,2011-11-23 11:37:00,United Kingdom,219.23
578187,14336,2011-11-23 11:40:00,United Kingdom,500.52000000000004
578192,16954,2011-11-23 11:42:00,United Kingdom,102.0
578196,16168,2011-11-23 11:43:00,United Kingdom,83.4
578211,12748,2011-11-23 11:47:00,United Kingdom,319.71
578220,16525,2011-11-23 11:49:00,United Kingdom,341.54
578225,17700,2011-11-23 11:51:00,United Kingdom,852.81
578229,16066,2011-11-23 11:54:00,United Kingdom,273.3499999999999
578230,15189,2011-11-23 11:58:00,United Kingdom,354.0
578231,14527,2011-11-23 12:05:00,United Kingdom,286.8
578232,17135,2011-11-23 12:13:00,United Kingdom,85.0
578233,14049,2011-11-23 12:20:00,United Kingdom,2396.33
578234,13650,2011-11-23 12:22:00,United Kingdom,298.23999999999995
578243,13448,2011-11-23 12:33:00,United Kingdom,1050.3200000000002
578244,15727,2011-11-23 12:36:00,United Kingdom,569.6700000000001
578246,13991,2011-11-23 12:38:00,United Kingdom,116.46
578247,14581,2011-11-23 12:39:00,United Kingdom,138.6
578248,16255,2011-11-23 12:40:00,United Kingdom,437.12
578249,16660,2011-11-23 12:42:00,United Kingdom,457.2
578250,15901,2011-11-23 12:43:00,United Kingdom,130.53000000000003
578251,15993,2011-11-23 12:45:00,United Kingdom,417.05
578252,16079,2011-11-23 12:48:00,United Kingdom,530.16
578253,14744,2011-11-23 12:51:00,United Kingdom,88.2
578254,17809,2011-11-23 12:52:00,United Kingdom,366.79999999999995
578255,14675,2011-11-23 12:58:00,United Kingdom,604.7500000000001
578256,17809,2011-11-23 12:59:00,United Kingdom,69.6
578258,13263,2011-11-23 13:01:00,United Kingdom,338.62999999999994
578260,17469,2011-11-23 13:15:00,United Kingdom,378.90000000000003
578261,14216,2011-11-23 13:24:00,United Kingdom,792.9399999999999
578262,18283,2011-11-23 13:27:00,United Kingdom,313.65
578263,17422,2011-11-23 13:27:00,United Kingdom,280.4
578264,12748,2011-11-23 13:27:00,United Kingdom,123.64
578265,13018,2011-11-23 13:28:00,United Kingdom,406.53
578266,12748,2011-11-23 13:34:00,United Kingdom,141.67999999999998
578267,12748,2011-11-23 13:37:00,United Kingdom,12.75
578268,12748,2011-11-23 13:39:00,United Kingdom,5.45
578270,14096,2011-11-23 13:39:00,United Kingdom,6936.5199999999995
578271,13899,2011-11-23 13:40:00,United Kingdom,90.02
578272,17463,2011-11-23 13:40:00,United Kingdom,198.31000000000003
578273,14335,2011-11-23 13:41:00,Germany,109.01
578275,15916,2011-11-23 13:46:00,United Kingdom,188.38
578277,12723,2011-11-23 13:51:00,France,329.12
578278,12748,2011-11-23 13:51:00,United Kingdom,488.25
578279,14735,2011-11-23 13:53:00,United Kingdom,446.58
578281,14099,2011-11-23 13:53:00,United Kingdom,213.8
578283,13139,2011-11-23 13:54:00,United Kingdom,353.52
578284,14385,2011-11-23 13:56:00,United Kingdom,71.6
578285,12748,2011-11-23 13:57:00,United Kingdom,81.06
578286,18084,2011-11-23 13:57:00,United Kingdom,90.47999999999999
578287,12723,2011-11-23 14:01:00,France,19.259999999999998
578288,12748,2011-11-23 14:05:00,United Kingdom,49.0
578289,17841,2011-11-23 14:07:00,United Kingdom,904.52
578290,13644,2011-11-23 14:07:00,United Kingdom,778.9200000000001
578291,16500,2011-11-23 14:18:00,United Kingdom,54.900000000000006
578292,13174,2011-11-23 14:35:00,United Kingdom,708.76
578293,15640,2011-11-23 14:36:00,United Kingdom,886.8599999999999
578294,16790,2011-11-23 14:37:00,United Kingdom,91.45000000000002
578295,12569,2011-11-23 14:39:00,Germany,204.3
578296,16653,2011-11-23 14:51:00,United Kingdom,94.80000000000001
578297,17017,2011-11-23 14:51:00,United Kingdom,446.28
578298,12619,2011-11-23 14:52:00,Germany,398.7
578299,16660,2011-11-23 14:53:00,United Kingdom,426.09000000000003
578300,12664,2011-11-23 15:02:00,Finland,310.0
578301,17034,2011-11-23 15:14:00,United Kingdom,380.64
578302,16057,2011-11-23 15:23:00,United Kingdom,718.8899999999999
578303,14733,2011-11-23 15:39:00,United Kingdom,541.71
578304,13831,2011-11-23 15:41:00,United Kingdom,407.4
578305,14088,2011-11-23 15:44:00,United Kingdom,10584.77
578306,17410,2011-11-23 15:46:00,United Kingdom,236.34
578307,17290,2011-11-23 15:53:00,United Kingdom,353.03
578308,12748,2011-11-23 16:09:00,United Kingdom,34.29
578309,15253,2011-11-23 16:20:00,United Kingdom,256.8
578310,17434,2011-11-23 16:22:00,United Kingdom,313.52000000000004
578311,15253,2011-11-23 16:22:00,United Kingdom,20.8
578312,14032,2011-11-23 16:24:00,United Kingdom,229.26
578313,17757,2011-11-23 16:24:00,United Kingdom,130.13
578314,13350,2011-11-23 16:33:00,United Kingdom,332.55
578315,17725,2011-11-23 16:34:00,United Kingdom,319.33
578316,14189,2011-11-23 16:43:00,United Kingdom,302.44
578317,15398,2011-11-23 16:47:00,United Kingdom,710.68
578318,17135,2011-11-23 16:48:00,United Kingdom,164.7
578319,15393,2011-11-23 16:48:00,United Kingdom,107.76
578321,12557,2011-11-23 16:59:00,Spain,2990.0
578322,12948,2011-11-23 17:10:00,United Kingdom,209.94000000000003
578323,15743,2011-11-23 17:19:00,United Kingdom,212.85
578324,17530,2011-11-23 17:32:00,United Kingdom,178.70000000000002
578325,16343,2011-11-23 17:43:00,United Kingdom,178.47
578326,16343,2011-11-23 17:45:00,United Kingdom,192.01000000000005
578330,17523,2011-11-24 08:28:00,United Kingdom,277.98
578331,14911,2011-11-24 08:44:00,EIRE,207.14000000000001
578333,12471,2011-11-24 08:50:00,Germany,332.96
578334,15594,2011-11-24 08:53:00,United Kingdom,82.80000000000001
578335,17481,2011-11-24 09:06:00,United Kingdom,417.55999999999995
578339,12421,2011-11-24 09:07:00,Spain,178.48000000000002
578341,16966,2011-11-24 09:13:00,United Kingdom,279.35999999999996
578343,13277,2011-11-24 09:21:00,United Kingdom,83.0
578345,15270,2011-11-24 09:23:00,United Kingdom,264.6
578346,15270,2011-11-24 09:24:00,United Kingdom,264.6
578348,12494,2011-11-24 09:34:00,France,162.5
578349,14539,2011-11-24 09:50:00,United Kingdom,465.34999999999997
578350,15632,2011-11-24 09:51:00,United Kingdom,306.35
578351,14987,2011-11-24 09:59:00,United Kingdom,163.2
578352,16596,2011-11-24 10:02:00,United Kingdom,129.5
578353,14825,2011-11-24 10:07:00,United Kingdom,184.2
578354,17139,2011-11-24 10:12:00,United Kingdom,468.52000000000004
